year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2012,Cal State Northridge,1908,641,1671,170,554,456,604,347,552,899,375,175,67,384,626
2012,Brown,1907,685,1695,233,646,303,483,254,695,948,413,162,79,381,497
2012,South Carolina,1903,689,1710,204,623,321,458,346,556,901,309,212,151,398,561
2012,Ball State,1901,647,1536,191,581,416,604,310,645,954,400,182,78,388,501
2012,UMBC,1897,686,1750,152,512,373,564,322,638,960,308,175,54,439,628
2012,Eastern Illinois,1896,688,1578,147,429,373,497,280,586,866,383,166,67,380,499
2012,Colgate,1893,660,1530,198,515,375,544,223,682,905,362,109,66,433,572
2012,Arizona State,1891,654,1439,181,497,402,594,237,677,914,377,173,123,506,545
2012,Presbyterian,1889,661,1424,171,492,396,563,229,579,807,323,132,52,371,457
2012,Pacific,1888,644,1585,200,621,400,581,277,612,888,376,155,53,359,517
2012,Holy Cross,1886,673,1565,166,489,374,517,261,686,946,367,166,130,396,511
2012,Chicago State,1884,688,1731,155,526,353,541,303,670,973,320,214,99,506,626
2012,Howard,1881,618,1613,140,439,505,744,340,672,1011,282,189,94,531,690
2012,Southern,1879,659,1607,145,462,416,607,228,719,947,342,183,111,434,601
2012,Sacramento State,1875,663,1470,152,448,397,568,247,626,873,386,130,64,383,535
2012,Sam Houston State,1875,657,1580,149,501,412,689,305,755,1059,408,185,74,494,590
2012,UAB,1875,654,1556,179,518,387,564,322,707,1029,353,135,110,439,496
2012,Georgia Tech,1866,700,1638,158,507,308,471,306,717,1023,340,160,152,446,513
2012,Hartford,1860,654,1580,228,736,324,486,206,633,839,406,205,64,482,611
2012,Wright State,1857,625,1569,189,550,418,594,231,618,848,319,210,50,436,634
2012,Bryant,1852,656,1626,209,690,331,480,268,622,890,376,133,64,441,552
2012,Texas Tech,1844,644,1471,142,400,414,590,211,666,877,344,161,92,531,653
2012,UC Riverside,1841,684,1670,130,422,343,498,284,696,980,307,148,123,411,536
2012,Alabama State,1840,648,1714,190,621,354,606,370,652,1022,357,236,95,470,614
2012,Florida International,1836,630,1515,150,447,426,588,290,580,870,270,216,110,423,579
2012,Boston College,1833,629,1543,225,664,350,520,193,664,856,354,153,89,453,490
2012,Cornell,1833,639,1567,217,636,338,494,230,623,852,379,218,85,377,556
2012,Nebraska,1827,649,1521,194,599,335,436,227,610,836,381,198,78,397,495
2012,Illinois-Chicago,1826,636,1610,193,592,361,539,309,636,945,341,158,87,431,575
2012,Miami (OH),1821,639,1471,220,618,323,463,222,613,835,351,165,72,405,504
2012,Northern Arizona,1804,661,1620,157,481,325,469,345,608,953,406,190,62,428,467
2012,Saint Peter's,1799,668,1646,154,489,309,477,289,590,879,390,236,110,483,596
2012,Fordham,1797,663,1729,138,502,333,546,380,639,1019,347,189,163,399,516
2012,Air Force,1786,616,1383,192,569,362,537,161,622,783,402,194,90,371,491
2012,Maryland-Eastern Shore,1785,642,1695,154,555,343,537,373,659,1032,316,178,87,522,599
2012,SIU-Edwardsville,1775,626,1419,182,459,341,521,228,603,831,329,152,61,415,499
2012,New Hampshire,1774,619,1547,212,617,322,529,258,645,902,285,153,69,379,524
2012,Alabama A&M ,1764,629,1538,147,469,359,555,291,603,894,313,178,119,463,617
2012,St. Francis (PA),1763,652,1422,135,401,324,496,223,536,758,363,188,80,456,503
2012,Binghamton,1762,627,1579,132,437,376,538,254,628,881,346,187,67,462,554
2012,Fairleigh Dickinson,1762,655,1589,109,393,343,520,270,633,903,322,170,110,436,544
2012,Texas A&M-CC,1755,627,1583,141,460,360,600,291,662,953,347,171,111,456,591
2012,Louisiana-Monroe ,1750,637,1553,188,514,288,441,230,607,837,330,157,66,377,511
2012,Mount St. Mary's,1748,647,1525,159,502,295,458,304,590,894,332,178,99,478,533
2012,Southeastern Louisiana,1738,629,1528,128,425,352,596,313,691,1004,321,180,103,446,511
2012,Jackson State,1737,618,1621,133,407,368,542,328,630,958,258,224,103,477,596
2012,Dartmouth,1727,592,1504,154,466,389,551,248,691,938,293,160,74,417,557
2012,Utah,1720,606,1496,163,532,345,518,199,631,829,320,159,78,435,513
2012,Pepperdine,1719,603,1523,144,454,369,560,316,666,981,352,135,85,394,525
2012,Loyola (IL),1717,612,1452,117,377,376,540,257,596,853,368,136,42,431,491
2012,Northern Illinois,1716,594,1602,185,584,343,511,351,655,1006,302,156,71,498,624
2012,Eastern Michigan,1704,583,1555,153,499,385,556,296,613,909,310,239,101,421,547
2012,USC,1683,642,1658,127,469,272,445,234,586,820,305,184,65,341,476
2012,Navy,1678,594,1459,157,559,333,487,272,539,810,326,214,54,421,526
2012,Towson,1647,580,1581,108,400,380,648,409,675,1084,261,177,135,580,587
2012,Grambling State,1513,521,1455,115,416,356,517,236,595,831,241,135,101,447,461
