year,team0,team1,seed,wins,losses,winp,cwins,closses,cwinp,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,result
2017,Baylor,New Mexico State,-11,-4,3,-0.09799999999999998,1,3,-0.119,-278.0,-6.219999999999999,-47.0,-115.0,0.002999999999999947,-28.0,-124.0,0.021999999999999964,-156.0,-223.0,0.0050000000000000044,-28.0,-0.484,-81.0,-1.7119999999999997,-109.0,-2.195999999999998,12.0,0.8399999999999999,2.0,0.2140000000000004,28.0,0.9940000000000002,-25.0,-0.35199999999999854,-43.0,-0.7669999999999995,0
2017,New Mexico State,Baylor,11,4,-3,0.09799999999999998,-1,-3,0.119,278.0,6.219999999999999,47.0,115.0,-0.002999999999999947,28.0,124.0,-0.021999999999999964,156.0,223.0,-0.0050000000000000044,28.0,0.484,81.0,1.7119999999999997,109.0,2.195999999999998,-12.0,-0.8399999999999999,-2.0,-0.2140000000000004,-28.0,-0.9940000000000002,25.0,0.35199999999999854,43.0,0.7669999999999995,1
2017,South Carolina,Marquette,-3,6,-5,0.16800000000000004,2,-2,0.11099999999999999,-252.0,-10.454000000000008,-107.0,64.0,-0.07300000000000001,-109.0,-116.0,-0.09199999999999997,71.0,177.0,-0.08900000000000008,111.0,3.2029999999999994,-8.0,-1.0010000000000012,103.0,2.201999999999998,-110.0,-3.953999999999999,23.0,0.4889999999999999,12.0,0.262,50.0,1.1809999999999992,65.0,1.4259999999999984,0
2017,Marquette,South Carolina,3,-6,5,-0.16800000000000004,-2,2,-0.11099999999999999,252.0,10.454000000000008,107.0,-64.0,0.07300000000000001,109.0,116.0,0.09199999999999997,-71.0,-177.0,0.08900000000000008,-111.0,-3.2029999999999994,8.0,1.0010000000000012,-103.0,-2.201999999999998,110.0,3.953999999999999,-23.0,-0.4889999999999999,-12.0,-0.262,-50.0,-1.1809999999999992,-65.0,-1.4259999999999984,1
2017,Duke,Troy,-13,4,-5,0.132,1,-1,0.05499999999999994,-1.0,2.212999999999994,10.0,-64.0,0.019999999999999962,-18.0,-78.0,0.013000000000000012,-3.0,-44.0,0.03600000000000003,-12.0,-0.05299999999999905,-16.0,0.2619999999999969,-28.0,0.21000000000000085,-16.0,-0.08099999999999952,-13.0,-0.19700000000000006,30.0,0.9579999999999997,-51.0,-1.104000000000001,-3.0,0.41799999999999926,0
2017,Troy,Duke,13,-4,5,-0.132,-1,1,-0.05499999999999994,1.0,-2.212999999999994,-10.0,64.0,-0.019999999999999962,18.0,78.0,-0.013000000000000012,3.0,44.0,-0.03600000000000003,12.0,0.05299999999999905,16.0,-0.2619999999999969,28.0,-0.21000000000000085,16.0,0.08099999999999952,13.0,0.19700000000000006,-30.0,-0.9579999999999997,51.0,1.104000000000001,3.0,-0.41799999999999926,1
2017,Wisconsin,Villanova,7,-4,4,-0.11699999999999999,-3,3,-0.16599999999999993,-195.0,-5.734999999999999,-22.0,135.0,-0.044999999999999984,-43.0,-87.0,-0.015000000000000013,-108.0,-17.0,-0.15000000000000002,116.0,3.411999999999999,4.0,0.11699999999999733,120.0,3.530000000000001,-26.0,-0.7650000000000006,-13.0,-0.38200000000000056,15.0,0.44099999999999984,-6.0,-0.17600000000000016,53.0,1.5589999999999993,0
2017,Villanova,Wisconsin,-7,4,-4,0.11699999999999999,3,-3,0.16599999999999993,195.0,5.734999999999999,22.0,-135.0,0.044999999999999984,43.0,87.0,0.015000000000000013,108.0,17.0,0.15000000000000002,-116.0,-3.411999999999999,-4.0,-0.11699999999999733,-120.0,-3.530000000000001,26.0,0.7650000000000006,13.0,0.38200000000000056,-15.0,-0.44099999999999984,6.0,0.17600000000000016,-53.0,-1.5589999999999993,1
2017,Florida,Virginia,-1,1,-1,0.031000000000000028,3,-3,0.16700000000000004,374.0,11.687000000000012,54.0,175.0,-0.014000000000000012,24.0,114.0,-0.030000000000000027,242.0,322.0,0.018000000000000016,82.0,2.5619999999999994,44.0,1.375,126.0,3.9380000000000024,-52.0,-1.625,61.0,1.9060000000000006,24.0,0.75,70.0,2.187000000000001,74.0,2.312000000000001,0
2017,Virginia,Florida,1,-1,1,-0.031000000000000028,-3,3,-0.16700000000000004,-374.0,-11.687000000000012,-54.0,-175.0,0.014000000000000012,-24.0,-114.0,0.030000000000000027,-242.0,-322.0,-0.018000000000000016,-82.0,-2.5619999999999994,-44.0,-1.375,-126.0,-3.9380000000000024,52.0,1.625,-61.0,-1.9060000000000006,-24.0,-0.75,-70.0,-2.187000000000001,-74.0,-2.312000000000001,1
2017,Baylor,USC,-8,-2,1,-0.038000000000000034,2,-2,0.11099999999999999,-270.0,-5.978000000000009,-59.0,-199.0,0.01699999999999996,-43.0,-112.0,-0.0040000000000000036,-109.0,-129.0,-0.02200000000000002,47.0,1.7889999999999997,-35.0,-0.3180000000000014,12.0,1.4699999999999989,-3.0,0.3849999999999998,-77.0,-2.1799999999999997,-25.0,-0.6120000000000001,62.0,2.285,42.0,1.8089999999999993,0
2017,USC,Baylor,8,2,-1,0.038000000000000034,-2,2,-0.11099999999999999,270.0,5.978000000000009,59.0,199.0,-0.01699999999999996,43.0,112.0,0.0040000000000000036,109.0,129.0,0.02200000000000002,-47.0,-1.7889999999999997,35.0,0.3180000000000014,-12.0,-1.4699999999999989,3.0,-0.3849999999999998,77.0,2.1799999999999997,25.0,0.6120000000000001,-62.0,-2.285,-42.0,-1.8089999999999993,1
2017,South Carolina,Duke,5,-1,-2,0.038000000000000034,1,-1,0.05600000000000005,-517.0,-8.594999999999999,-181.0,-131.0,-0.063,-72.0,-127.0,-0.03799999999999998,-83.0,-42.0,-0.06800000000000006,21.0,1.6049999999999986,-153.0,-2.3979999999999997,-132.0,-0.7929999999999993,-55.0,-0.4920000000000009,44.0,1.9300000000000006,-33.0,-0.6109999999999998,34.0,2.1180000000000003,33.0,2.724,0
2017,Duke,South Carolina,-5,1,2,-0.038000000000000034,-1,1,-0.05600000000000005,517.0,8.594999999999999,181.0,131.0,0.063,72.0,127.0,0.03799999999999998,83.0,42.0,0.06800000000000006,-21.0,-1.6049999999999986,153.0,2.3979999999999997,132.0,0.7929999999999993,55.0,0.4920000000000009,-44.0,-1.9300000000000006,33.0,0.6109999999999998,-34.0,-2.1180000000000003,-33.0,-2.724,1
2017,Florida,Wisconsin,-4,-3,1,-0.04600000000000004,2,-2,0.11099999999999999,59.0,6.340000000000003,-40.0,-80.0,-0.0020000000000000018,-9.0,-39.0,0.008000000000000007,148.0,132.0,0.08199999999999996,-50.0,-0.8379999999999992,-31.0,0.5430000000000028,-81.0,-0.2959999999999994,-56.0,-0.9039999999999999,9.0,0.7090000000000005,34.0,1.2830000000000004,4.0,0.8100000000000005,59.0,2.8270000000000017,0
2017,Wisconsin,Florida,4,3,-1,0.04600000000000004,-2,2,-0.11099999999999999,-59.0,-6.340000000000003,40.0,80.0,0.0020000000000000018,9.0,39.0,-0.008000000000000007,-148.0,-132.0,-0.08199999999999996,50.0,0.8379999999999992,31.0,-0.5430000000000028,81.0,0.2959999999999994,56.0,0.9039999999999999,-9.0,-0.7090000000000005,-34.0,-1.2830000000000004,-4.0,-0.8100000000000005,-59.0,-2.8270000000000017,1
2017,South Carolina,Baylor,4,1,-1,0.031000000000000028,0,0,0.0,-21.0,-0.6569999999999965,-51.0,121.0,-0.056999999999999995,0.0,38.0,-0.020999999999999963,81.0,141.0,-0.027000000000000024,-10.0,-0.31200000000000117,-47.0,-1.4690000000000012,-57.0,-1.7809999999999988,-99.0,-3.094000000000001,89.0,2.782,-30.0,-0.9370000000000003,-1.0,-0.031000000000000583,99.0,3.093,0
2017,Baylor,South Carolina,-4,-1,1,-0.031000000000000028,0,0,0.0,21.0,0.6569999999999965,51.0,-121.0,0.056999999999999995,0.0,-38.0,0.020999999999999963,-81.0,-141.0,0.027000000000000024,10.0,0.31200000000000117,47.0,1.4690000000000012,57.0,1.7809999999999988,99.0,3.094000000000001,-89.0,-2.782,30.0,0.9370000000000003,1.0,0.031000000000000583,-99.0,-3.093,1
2017,South Carolina,Florida,3,2,-2,0.062000000000000055,-2,2,-0.11099999999999999,-199.0,-6.219000000000008,-64.0,7.0,-0.03600000000000003,-32.0,-45.0,-0.024999999999999967,-39.0,-16.0,-0.03600000000000003,31.0,0.9689999999999994,-54.0,-1.6880000000000024,-23.0,-0.7190000000000012,-1.0,-0.031000000000000583,9.0,0.28200000000000003,-30.0,-0.9370000000000003,51.0,1.5939999999999994,71.0,2.2189999999999976,0
2017,Florida,South Carolina,-3,-2,2,-0.062000000000000055,2,-2,0.11099999999999999,199.0,6.219000000000008,64.0,-7.0,0.03600000000000003,32.0,45.0,0.024999999999999967,39.0,16.0,0.03600000000000003,-31.0,-0.9689999999999994,54.0,1.6880000000000024,23.0,0.7190000000000012,1.0,0.031000000000000583,-9.0,-0.28200000000000003,30.0,0.9370000000000003,-51.0,-1.5939999999999994,-71.0,-2.2189999999999976,1
2017,North Carolina,Texas Southern,-15,3,-4,0.11199999999999999,-2,2,-0.11099999999999999,358.0,13.102999999999994,211.0,284.0,0.03899999999999998,48.0,6.0,0.069,-112.0,-124.0,-0.028000000000000025,107.0,3.5820000000000007,122.0,4.395999999999997,229.0,7.976999999999997,219.0,6.9929999999999986,-8.0,-0.02400000000000002,2.0,0.15700000000000003,10.0,0.6549999999999994,15.0,0.9799999999999969,0
2017,Texas Southern,North Carolina,15,-3,4,-0.11199999999999999,2,-2,0.11099999999999999,-358.0,-13.102999999999994,-211.0,-284.0,-0.03899999999999998,-48.0,-6.0,-0.069,112.0,124.0,0.028000000000000025,-107.0,-3.5820000000000007,-122.0,-4.395999999999997,-229.0,-7.976999999999997,-219.0,-6.9929999999999986,8.0,0.02400000000000002,-2.0,-0.15700000000000003,-10.0,-0.6549999999999994,-15.0,-0.9799999999999969,1
2017,Arkansas,Seton Hall,-1,4,-2,0.07899999999999996,2,-2,0.11099999999999999,367.0,6.481999999999999,97.0,166.0,0.01100000000000001,26.0,29.0,0.02699999999999997,147.0,82.0,0.119,-27.0,-1.524000000000001,3.0,-1.4250000000000007,-24.0,-2.948999999999998,82.0,1.6880000000000006,34.0,0.5910000000000002,82.0,2.2660000000000005,-34.0,-1.7960000000000012,104.0,1.9649999999999999,0
2017,Seton Hall,Arkansas,1,-4,2,-0.07899999999999996,-2,2,-0.11099999999999999,-367.0,-6.481999999999999,-97.0,-166.0,-0.01100000000000001,-26.0,-29.0,-0.02699999999999997,-147.0,-82.0,-0.119,27.0,1.524000000000001,-3.0,1.4250000000000007,24.0,2.948999999999998,-82.0,-1.6880000000000006,-34.0,-0.5910000000000002,-82.0,-2.2660000000000005,34.0,1.7960000000000012,-104.0,-1.9649999999999999,1
2017,Middle Tennessee State,Minnesota,7,8,-7,0.21500000000000008,6,-6,0.33299999999999996,67.0,-0.24399999999999977,98.0,-23.0,0.05499999999999999,14.0,1.0,0.02300000000000002,-143.0,-195.0,-0.009000000000000008,-43.0,-1.577,-72.0,-2.940999999999999,-115.0,-4.518000000000001,26.0,0.32599999999999874,44.0,1.1259999999999994,-127.0,-3.935,-31.0,-1.254999999999999,58.0,1.211000000000002,0
2017,Minnesota,Middle Tennessee State,-7,-8,7,-0.21500000000000008,-6,6,-0.33299999999999996,-67.0,0.24399999999999977,-98.0,23.0,-0.05499999999999999,-14.0,-1.0,-0.02300000000000002,143.0,195.0,0.009000000000000008,43.0,1.577,72.0,2.940999999999999,115.0,4.518000000000001,-26.0,-0.32599999999999874,-44.0,-1.1259999999999994,127.0,3.935,31.0,1.254999999999999,-58.0,-1.211000000000002,1
2017,Butler,Winthrop,-9,-3,2,-0.07000000000000006,-3,3,-0.16599999999999993,-186.0,-3.428999999999988,-35.0,-155.0,0.020999999999999963,-67.0,-162.0,-0.010000000000000009,-49.0,-85.0,0.020000000000000018,-40.0,-0.9960000000000004,-157.0,-4.199000000000002,-197.0,-5.1960000000000015,-2.0,0.3500000000000014,-17.0,-0.3360000000000003,-81.0,-2.444,-106.0,-2.995000000000001,3.0,0.6839999999999975,0
2017,Winthrop,Butler,9,3,-2,0.07000000000000006,3,-3,0.16599999999999993,186.0,3.428999999999988,35.0,155.0,-0.020999999999999963,67.0,162.0,0.010000000000000009,49.0,85.0,-0.020000000000000018,40.0,0.9960000000000004,157.0,4.199000000000002,197.0,5.1960000000000015,2.0,-0.3500000000000014,17.0,0.3360000000000003,81.0,2.444,106.0,2.995000000000001,-3.0,-0.6839999999999975,1
2017,Cincinnati,Kansas State,-5,9,-8,0.247,8,-8,0.445,165.0,2.7439999999999998,99.0,234.0,-0.0040000000000000036,18.0,85.0,-0.01799999999999996,-51.0,-68.0,-0.005999999999999894,119.0,3.2440000000000015,72.0,1.4480000000000004,191.0,4.692,44.0,0.8539999999999992,-4.0,-0.34699999999999953,48.0,1.3000000000000003,-92.0,-3.09,-43.0,-1.7859999999999996,0
2017,Kansas State,Cincinnati,5,-9,8,-0.247,-8,8,-0.445,-165.0,-2.7439999999999998,-99.0,-234.0,0.0040000000000000036,-18.0,-85.0,0.01799999999999996,51.0,68.0,0.005999999999999894,-119.0,-3.2440000000000015,-72.0,-1.4480000000000004,-191.0,-4.692,-44.0,-0.8539999999999992,4.0,0.34699999999999953,-48.0,-1.3000000000000003,92.0,3.09,43.0,1.7859999999999996,1
2017,UCLA,Kent State,-11,7,-9,0.25,5,-5,0.2769999999999999,290.0,13.450000000000003,158.0,-87.0,0.09100000000000003,79.0,26.0,0.08700000000000002,-105.0,-167.0,0.026000000000000023,-202.0,-5.248000000000001,75.0,3.801000000000002,-127.0,-1.4469999999999956,270.0,8.942,-25.0,-0.3649999999999993,44.0,1.565,-76.0,-1.5120000000000005,-125.0,-2.632999999999999,0
2017,Kent State,UCLA,11,-7,9,-0.25,-5,5,-0.2769999999999999,-290.0,-13.450000000000003,-158.0,87.0,-0.09100000000000003,-79.0,-26.0,-0.08700000000000002,105.0,167.0,-0.026000000000000023,202.0,5.248000000000001,-75.0,-3.801000000000002,127.0,1.4469999999999956,-270.0,-8.942,25.0,0.3649999999999993,-44.0,-1.565,76.0,1.5120000000000005,125.0,2.632999999999999,1
2017,Wichita State,Dayton,3,8,-5,0.17000000000000004,2,-2,0.11099999999999999,420.0,5.606999999999999,147.0,300.0,0.0030000000000000027,45.0,76.0,0.020999999999999963,81.0,64.0,0.04500000000000004,132.0,3.1739999999999995,176.0,2.939,308.0,6.1129999999999995,74.0,0.7850000000000019,-10.0,-0.9860000000000007,2.0,-0.29700000000000015,9.0,-0.7880000000000003,65.0,0.26699999999999946,0
2017,Dayton,Wichita State,-3,-8,5,-0.17000000000000004,-2,2,-0.11099999999999999,-420.0,-5.606999999999999,-147.0,-300.0,-0.0030000000000000027,-45.0,-76.0,-0.020999999999999963,-81.0,-64.0,-0.04500000000000004,-132.0,-3.1739999999999995,-176.0,-2.939,-308.0,-6.1129999999999995,-74.0,-0.7850000000000019,10.0,0.9860000000000007,-2.0,0.29700000000000015,-9.0,0.7880000000000003,-65.0,-0.26699999999999946,1
2017,Kentucky,Northern Kentucky,-13,5,-5,0.14700000000000002,4,-4,0.22199999999999998,333.0,9.793999999999997,124.0,188.0,0.01799999999999996,-52.0,-147.0,0.0,137.0,170.0,0.02499999999999991,53.0,1.5589999999999993,42.0,1.2360000000000007,95.0,2.793999999999997,53.0,1.5579999999999998,12.0,0.35299999999999976,84.0,2.4709999999999996,-49.0,-1.4410000000000007,54.0,1.588000000000001,0
2017,Northern Kentucky,Kentucky,13,-5,5,-0.14700000000000002,-4,4,-0.22199999999999998,-333.0,-9.793999999999997,-124.0,-188.0,-0.01799999999999996,52.0,147.0,0.0,-137.0,-170.0,-0.02499999999999991,-53.0,-1.5589999999999993,-42.0,-1.2360000000000007,-95.0,-2.793999999999997,-53.0,-1.5579999999999998,-12.0,-0.35299999999999976,-84.0,-2.4709999999999996,49.0,1.4410000000000007,-54.0,-1.588000000000001,1
2017,North Carolina,Arkansas,-7,1,-2,0.05300000000000005,2,-2,0.11099999999999999,174.0,7.6910000000000025,112.0,193.0,0.009999999999999953,24.0,62.0,0.0020000000000000018,-74.0,-41.0,-0.05700000000000005,118.0,3.9060000000000006,80.0,3.160999999999998,198.0,7.065999999999995,143.0,4.757999999999999,-20.0,-0.3769999999999998,-51.0,-1.4020000000000001,6.0,0.5380000000000003,-94.0,-2.2260000000000026,0
2017,Arkansas,North Carolina,7,-1,2,-0.05300000000000005,-2,2,-0.11099999999999999,-174.0,-7.6910000000000025,-112.0,-193.0,-0.009999999999999953,-24.0,-62.0,-0.0020000000000000018,74.0,41.0,0.05700000000000005,-118.0,-3.9060000000000006,-80.0,-3.160999999999998,-198.0,-7.065999999999995,-143.0,-4.757999999999999,20.0,0.3769999999999998,51.0,1.4020000000000001,-6.0,-0.5380000000000003,94.0,2.2260000000000026,1
2017,Butler,Middle Tennessee State,-8,-8,5,-0.17000000000000004,-5,5,-0.2769999999999999,-186.0,1.26100000000001,-130.0,-222.0,-0.01200000000000001,20.0,62.0,-0.0050000000000000044,54.0,40.0,0.04200000000000004,-56.0,-0.9299999999999997,-151.0,-2.4460000000000015,-207.0,-3.3760000000000012,-109.0,-2.0409999999999986,-40.0,-0.6269999999999998,-10.0,-0.04700000000000015,-39.0,-0.2510000000000012,-28.0,0.8439999999999976,0
2017,Middle Tennessee State,Butler,8,8,-5,0.17000000000000004,5,-5,0.2769999999999999,186.0,-1.26100000000001,130.0,222.0,0.01200000000000001,-20.0,-62.0,0.0050000000000000044,-54.0,-40.0,-0.04200000000000004,56.0,0.9299999999999997,151.0,2.4460000000000015,207.0,3.3760000000000012,109.0,2.0409999999999986,40.0,0.6269999999999998,10.0,0.04700000000000015,39.0,0.2510000000000012,28.0,-0.8439999999999976,1
2017,UCLA,Cincinnati,-3,0,-1,0.026000000000000023,-1,1,-0.05600000000000005,450.0,15.893,197.0,128.0,0.065,75.0,73.0,0.062,-19.0,-80.0,0.061999999999999944,-104.0,-2.7890000000000015,135.0,4.824000000000002,31.0,2.0350000000000037,171.0,5.661,-52.0,-1.3499999999999996,5.0,0.30600000000000005,42.0,1.5739999999999998,0.0,0.48299999999999876,0
2017,Cincinnati,UCLA,3,0,1,-0.026000000000000023,1,-1,0.05600000000000005,-450.0,-15.893,-197.0,-128.0,-0.065,-75.0,-73.0,-0.062,19.0,80.0,-0.061999999999999944,104.0,2.7890000000000015,-135.0,-4.824000000000002,-31.0,-2.0350000000000037,-171.0,-5.661,52.0,1.3499999999999996,-5.0,-0.30600000000000005,-42.0,-1.5739999999999998,0.0,-0.48299999999999876,1
2017,Kentucky,Wichita State,-8,-2,2,-0.05900000000000005,-1,1,-0.05499999999999994,132.0,3.882000000000005,77.0,147.0,0.0040000000000000036,-56.0,-45.0,-0.05499999999999999,34.0,87.0,-0.03300000000000003,18.0,0.5289999999999999,-52.0,-1.529,-34.0,-1.0,-35.0,-1.0300000000000011,-27.0,-0.7939999999999996,52.0,1.5299999999999998,32.0,0.940999999999999,11.0,0.3230000000000004,0
2017,Wichita State,Kentucky,8,2,-2,0.05900000000000005,1,-1,0.05499999999999994,-132.0,-3.882000000000005,-77.0,-147.0,-0.0040000000000000036,56.0,45.0,0.05499999999999999,-34.0,-87.0,0.03300000000000003,-18.0,-0.5289999999999999,52.0,1.529,34.0,1.0,35.0,1.0300000000000011,27.0,0.7939999999999996,-52.0,-1.5299999999999998,-32.0,-0.940999999999999,-11.0,-0.3230000000000004,1
2017,North Carolina,Butler,-3,3,-1,0.04600000000000004,2,-2,0.11099999999999999,522.0,11.194999999999993,224.0,499.0,-0.007000000000000006,9.0,20.0,0.0030000000000000027,65.0,123.0,-0.03500000000000003,236.0,6.659000000000001,205.0,4.841999999999999,441.0,11.499999999999996,210.0,5.563999999999998,43.0,0.9260000000000002,23.0,0.5270000000000001,90.0,2.112,19.0,-0.5700000000000003,0
2017,Butler,North Carolina,3,-3,1,-0.04600000000000004,-2,2,-0.11099999999999999,-522.0,-11.194999999999993,-224.0,-499.0,0.007000000000000006,-9.0,-20.0,-0.0030000000000000027,-65.0,-123.0,0.03500000000000003,-236.0,-6.659000000000001,-205.0,-4.841999999999999,-441.0,-11.499999999999996,-210.0,-5.563999999999998,-43.0,-0.9260000000000002,-23.0,-0.5270000000000001,-90.0,-2.112,-19.0,0.5700000000000003,1
2017,Kentucky,UCLA,-1,0,1,-0.026000000000000023,1,-1,0.05600000000000005,-60.0,-4.423000000000002,-87.0,8.0,-0.04200000000000004,-87.0,-127.0,-0.052000000000000046,201.0,323.0,-0.04400000000000004,97.0,2.583,-48.0,-2.2650000000000006,49.0,0.31799999999999784,-181.0,-5.9559999999999995,4.0,-0.06200000000000028,1.0,-0.12900000000000045,30.0,0.5429999999999993,112.0,2.811,0
2017,UCLA,Kentucky,1,0,-1,0.026000000000000023,-1,1,-0.05600000000000005,60.0,4.423000000000002,87.0,-8.0,0.04200000000000004,87.0,127.0,0.052000000000000046,-201.0,-323.0,0.04400000000000004,-97.0,-2.583,48.0,2.2650000000000006,-49.0,-0.31799999999999784,181.0,5.9559999999999995,-4.0,0.06200000000000028,-1.0,0.12900000000000045,-30.0,-0.5429999999999993,-112.0,-2.811,1
2017,North Carolina,Kentucky,-1,-3,2,-0.06499999999999995,-2,2,-0.11099999999999999,-35.0,1.543999999999997,29.0,87.0,-0.006000000000000005,6.0,-8.0,0.013000000000000012,-99.0,-146.0,0.0040000000000000036,89.0,3.053000000000001,-4.0,0.6899999999999977,85.0,3.7419999999999973,91.0,3.228999999999999,30.0,1.093,-69.0,-1.9319999999999995,-6.0,0.1850000000000005,-49.0,-0.902000000000001,0
2017,Kentucky,North Carolina,1,3,-2,0.06499999999999995,2,-2,0.11099999999999999,35.0,-1.543999999999997,-29.0,-87.0,0.006000000000000005,-6.0,8.0,-0.013000000000000012,99.0,146.0,-0.0040000000000000036,-89.0,-3.053000000000001,4.0,-0.6899999999999977,-85.0,-3.7419999999999973,-91.0,-3.228999999999999,-30.0,-1.093,69.0,1.9319999999999995,6.0,-0.1850000000000005,49.0,0.902000000000001,1
2017,Gonzaga,South Carolina,-6,7,-7,0.21899999999999997,5,-5,0.2769999999999999,485.0,15.156999999999996,215.0,35.0,0.10400000000000004,25.0,-8.0,0.043999999999999984,30.0,-8.0,0.04800000000000004,-92.0,-2.875,257.0,8.031000000000002,165.0,5.155999999999999,126.0,3.9369999999999994,-15.0,-0.4690000000000003,23.0,0.7190000000000003,-53.0,-1.6560000000000006,-124.0,-3.875,0
2017,South Carolina,Gonzaga,6,-7,7,-0.21899999999999997,-5,5,-0.2769999999999999,-485.0,-15.156999999999996,-215.0,-35.0,-0.10400000000000004,-25.0,8.0,-0.043999999999999984,-30.0,8.0,-0.04800000000000004,92.0,2.875,-257.0,-8.031000000000002,-165.0,-5.155999999999999,-126.0,-3.9369999999999994,15.0,0.4690000000000003,-23.0,-0.7190000000000003,53.0,1.6560000000000006,124.0,3.875,1
2017,North Carolina,Oregon,-2,-4,3,-0.09399999999999997,-2,2,-0.11099999999999999,198.0,8.397000000000006,101.0,257.0,-0.010000000000000009,-46.0,-101.0,-0.01200000000000001,42.0,65.0,-0.006000000000000005,163.0,5.229000000000001,50.0,2.279,213.0,7.506999999999998,61.0,2.346,15.0,0.6520000000000001,-116.0,-3.314,11.0,0.6850000000000005,60.0,2.3039999999999985,0
2017,Oregon,North Carolina,2,4,-3,0.09399999999999997,2,-2,0.11099999999999999,-198.0,-8.397000000000006,-101.0,-257.0,0.010000000000000009,46.0,101.0,0.01200000000000001,-42.0,-65.0,0.006000000000000005,-163.0,-5.229000000000001,-50.0,-2.279,-213.0,-7.506999999999998,-61.0,-2.346,-15.0,-0.6520000000000001,116.0,3.314,-11.0,-0.6850000000000005,-60.0,-2.3039999999999985,1
2017,North Carolina,Gonzaga,0,-6,7,-0.21199999999999997,-3,3,-0.16599999999999993,96.0,0.26600000000000534,53.0,305.0,-0.04700000000000004,5.0,41.0,-0.016000000000000014,-15.0,13.0,-0.03300000000000003,205.0,5.944000000000001,-88.0,-3.607000000000003,117.0,2.3359999999999985,90.0,2.2270000000000003,0.0,-0.22299999999999986,-37.0,-1.2610000000000001,30.0,0.5540000000000003,64.0,1.4269999999999996,0
2017,Gonzaga,North Carolina,0,6,-7,0.21199999999999997,3,-3,0.16599999999999993,-96.0,-0.26600000000000534,-53.0,-305.0,0.04700000000000004,-5.0,-41.0,0.016000000000000014,15.0,-13.0,0.03300000000000003,-205.0,-5.944000000000001,88.0,3.607000000000003,-117.0,-2.3359999999999985,-90.0,-2.2270000000000003,0.0,0.22299999999999986,37.0,1.2610000000000001,-30.0,-0.5540000000000003,-64.0,-1.4269999999999996,1
